date_de_l_export;code_du_departement;type_de_scrutin;libelle_du_departement;code_de_la_commune;libelle_de_la_commune;insee;geo_point_2d;geo_shape;inscrits;abstentions;abs_ins;votants;vot_ins;blancs_et_nuls;blnuls_ins;blnuls_vot;exprimes;exp_ins;exp_vot;code_nuance_01;sexe_01;nom_01;prenom_01;liste_01;sieges_elu_01;sieges_secteur_01;sieges_cc_01;voix_01;voix_ins_01;voix_exp_01;code_nuance_02;sexe_02;nom_02;prenom_02;liste_02;sieges_elu_02;sieges_secteur_02;sieges_cc_02;voix_02;voix_ins_02;voix_exp_02;code_nuance_03;sexe_03;nom_03;prenom_03;liste_03;sieges_elu_03;sieges_secteur_03;sieges_cc_03;voix_03;voix_ins_03;voix_exp_03;code_nuance_04;sexe_04;nom_04;prenom_04;liste_04;sieges_elu_04;sieges_secteur_04;sieges_cc_04;voix_04;voix_ins_04;voix_exp_04;code_nuance_05;sexe_05;nom_05;prenom_05;liste_05;sieges_elu_05;sieges_secteur_05;sieges_cc_05;voix_05;voix_ins_05;voix_exp_05
2014-03-31T09:34:00+00:00;94;LI2;VAL DE MARNE;65;Rungis;94065;48.7494821504, 2.35281832827;"{""type"": ""Polygon"", ""coordinates"": [[[2.353948215118505, 48.738660051053486], [2.340442438917233, 48.74100570382043], [2.330750483500388, 48.74810233118569], [2.335589241480805, 48.74835421422897], [2.343896032244973, 48.75620724288543], [2.345763032838909, 48.759194600546806], [2.355370449531649, 48.7600473352164], [2.368624859006927, 48.75746482965777], [2.369347417928475, 48.74607283234519], [2.353948215118505, 48.738660051053486]]]}";4123;1144;27.75;2979;72.25;113;2.74;3.79;2866;69.51;96.21;LDVG;M;CROQ;Philippe;union pour rungis notre ville;6;0;0;1282;31.09;44.73;LDVD;M;CHARRESSON;Raymond;TOUS RUNGISSOIS;23;0;0;1584;38.42;55.27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;92;LI2;HAUTS DE SEINE;71;Sceaux;92071;48.776816369, 2.29529414514;"{""type"": ""Polygon"", ""coordinates"": [[[2.290253488380403, 48.766603733904724], [2.278826695128923, 48.77629406523211], [2.279571324559528, 48.78248656760797], [2.281984557146941, 48.783166662517786], [2.303309205956868, 48.78539753254061], [2.309699191735462, 48.784903965220956], [2.307705347974042, 48.7792530976763], [2.31243945221886, 48.772166026509616], [2.290253488380403, 48.766603733904724]]]}";15097;6578;43.57;8519;56.43;191;1.27;2.24;8328;55.16;97.76;LUG;M;LANIER;Benjamin;SCEAUX POUR TOUS;3;0;1;1687;11.17;20.26;LDIV;M;CAMPAN;Jean-Jacques;LA VOIX DES SCÉENS;3;0;0;1428;9.46;17.15;LUD;M;LAURENT;Philippe;Vivre à Sceaux;26;0;5;4455;29.51;53.49;LDVD;M;LANCRENON;Christian;SCEAUX 2020;1;0;0;758;5.02;9.1;;;;;;;;;;;
2014-03-31T09:34:00+00:00;93;LI2;SEINE SAINT-DENIS;72;Stains;93072;48.9567775699, 2.3854495629;"{""type"": ""Polygon"", ""coordinates"": [[[2.398505186647701, 48.948092313616065], [2.38532759042837, 48.944815063467125], [2.371480941097726, 48.94733317760519], [2.366558073291169, 48.95693846080247], [2.373242159103912, 48.962063422251724], [2.375935938691643, 48.97202326256467], [2.382446557853493, 48.97129259603718], [2.407383751620951, 48.956131020318175], [2.40444829741984, 48.95132338558714], [2.398505186647701, 48.948092313616065]]]}";16433;9346;56.87;7087;43.13;497;3.02;7.01;6590;40.1;92.99;LUG;M;TAIBI;Azzedine;A GAUCHE LE NOUVEL ELAN POPULAIRE;30;0;6;3317;20.18;50.33;LUDI;M;ABDELLALI;Khader;Force citoyenne;1;0;0;510;3.1;7.74;LUMP;M;MUGERIN;Julien;Stains pour tous;8;0;1;2763;16.81;41.93;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;94;LI2;VAL DE MARNE;78;Villeneuve-Saint-Georges;94078;48.7413809637, 2.448998846;"{""type"": ""Polygon"", ""coordinates"": [[[2.451155180143074, 48.71487950063465], [2.44284277294663, 48.72068742137274], [2.440113953910189, 48.725432735857915], [2.445068586467332, 48.73382070207434], [2.43681531988633, 48.74515092792044], [2.427516640978466, 48.75100697004414], [2.428552912524581, 48.7607167251409], [2.432446951582675, 48.76292088307374], [2.442551918007305, 48.761961124587756], [2.450870605872155, 48.75877074598695], [2.462081323818802, 48.74015865873284], [2.471230822690982, 48.73771709503522], [2.472978586691335, 48.72757015586587], [2.46276097601216, 48.726966945936056], [2.449849977133578, 48.721367534613805], [2.451155180143074, 48.71487950063465]]]}";13198;5292;40.1;7906;59.9;266;2.02;3.36;7640;57.89;96.64;LUG;F;ALTMAN;Sylvie;VILLENEUVE A GAUCHE, HUMAINE, RASSEMBLEE, SOLIDAIRE;30;0;0;3835;29.06;50.2;LEXD;M;GAUDIN;Philippe;VILLENEUVE, le renouveau;9;0;0;3805;28.83;49.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;94;LI2;VAL DE MARNE;81;Vitry-sur-Seine;94081;48.7882828307, 2.39412680533;"{""type"": ""Polygon"", ""coordinates"": [[[2.398720893770742, 48.774718105676335], [2.371898078021569, 48.77033484731966], [2.367824241443724, 48.771905327098], [2.367271023232585, 48.7793765319732], [2.375363725821466, 48.78772964013335], [2.371166069641996, 48.80398672988867], [2.375654120395511, 48.805548213574156], [2.393537267288675, 48.80039683203257], [2.408884699862504, 48.80846927587409], [2.422662856657282, 48.790189036908], [2.414776748533293, 48.77727121413352], [2.412234864669094, 48.774596481610054], [2.398720893770742, 48.774718105676335]]]}";46491;26383;56.75;20108;43.25;666;1.43;3.31;19442;41.82;96.69;LUG;M;AUDOUBERT;Alain;VITRY ENSEMBLE SOLIDAIRE DYNAMIQUE ECOLOGIQUE;40;0;20;9228;19.85;47.46;LDVG;M;PERREUX;Jacques;VITRY EN MIEUX AVEC JACQUES PERREUX UNE GAUCHE D'AVANCE;4;0;2;3366;7.24;17.31;LUD;M;AFFLATET;Alain;ENSEMBLE UN AVENIR MEILLEUR;6;0;3;4241;9.12;21.81;LFN;M;PARADOL;François;VITRY FAIT FRONT;3;0;1;2607;5.61;13.41;;;;;;;;;;;
2014-03-31T09:34:00+00:00;91;LI2;ESSONNE;161;Chilly-Mazarin;91161;48.7077663127, 2.3111122334;"{""type"": ""Polygon"", ""coordinates"": [[[2.316143346863166, 48.69199204055646], [2.314140344624053, 48.68932705722793], [2.309906996699242, 48.69097568070157], [2.302807251874709, 48.70276257327464], [2.293806596796809, 48.70511123471632], [2.293929238042677, 48.71212785468337], [2.301738756650032, 48.71967536970686], [2.324102230699077, 48.72057766744396], [2.325042593640293, 48.71092273556821], [2.32194027417233, 48.69757493824626], [2.316143346863166, 48.69199204055646]]]}";10830;4169;38.49;6661;61.51;148;1.37;2.22;6513;60.14;97.78;LUG;F;REZGUI;Rafika;MAJORITE MUNICIPALE CONDUITE PAR RAFIKA REZGUI;6;0;1;2452;22.64;37.65;LDVG;M;FIORI;Henri;RASSEMBLEMENT REPUBLICAIN - HENRI FIORI - CHILLY - CITOYEN - SOLIDAIRE;1;0;0;654;6.04;10.04;LUD;M;BENEYTOU;Jean-Paul;UNE VILLE POUR L'AVENIR AVEC JEAN-PAUL BENEYTOU;24;0;6;2582;23.84;39.64;LFN;M;CHRIST;Olivier;CHILLY-MAZARIN BLEU MARINE;2;0;0;825;7.62;12.67;;;;;;;;;;;
2014-03-31T09:34:00+00:00;91;LI2;ESSONNE;200;Dourdan;91200;48.5359351532, 1.99430156785;"{""type"": ""Polygon"", ""coordinates"": [[[2.03232828721902, 48.50129303082243], [2.020784831699303, 48.51703237048307], [1.995072017480497, 48.514055801073546], [1.978253014839066, 48.50577046656617], [1.963477048974262, 48.514935996828946], [1.960748383319391, 48.52143467746462], [1.967669116825551, 48.52623615133512], [1.977253142389667, 48.52789338092098], [1.976093448304158, 48.53456776019082], [1.96206456899272, 48.53499489606881], [1.934125187233232, 48.54864719464459], [1.937964780326985, 48.56178020877668], [1.96268463456011, 48.560486970315324], [1.979664302240818, 48.55433645034291], [1.98299021865629, 48.55682991254229], [2.01757406029729, 48.557597387423435], [2.026651885505507, 48.54968337967515], [2.05069287113412, 48.545766436440495], [2.036195889848282, 48.53615873426626], [2.039845092739243, 48.51294154547456], [2.036639675318201, 48.50315437051655], [2.03232828721902, 48.50129303082243]]]}";6505;2515;38.66;3990;61.34;210;3.23;5.26;3780;58.11;94.74;LUG;F;BOQUET;Maryvonne;ENSEMBLE POUR DOURDAN;25;0;10;1779;27.35;47.06;LMDM;M;MACAN;Marc;DOURDAN DEBOUT;2;0;0;460;7.07;12.17;LUDI;M;CHAUMEIL;Bernard;DOURDAN,UNE HISTOIRE D'AVENIR;6;0;3;1541;23.69;40.77;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;77;LI2;SEINE ET MARNE;210;La Grande-Paroisse;77210;48.3917544483, 2.89831742058;"{""type"": ""Polygon"", ""coordinates"": [[[2.901297693617484, 48.36118721235901], [2.89136215823368, 48.360773659713885], [2.887622209020774, 48.35460729141514], [2.877699954212657, 48.354867372023975], [2.858468893204151, 48.36308712164514], [2.857075322285237, 48.369149328979574], [2.846176716304159, 48.37907715137251], [2.856587028429626, 48.37986392593166], [2.877739450140878, 48.39016188893945], [2.882279976607179, 48.40744001223264], [2.89146456128308, 48.41585154159489], [2.895282278153128, 48.42610195902436], [2.901274425898279, 48.431154089391974], [2.913055768387403, 48.42708793022453], [2.924807934923124, 48.432691727639394], [2.937085147061823, 48.39709967441055], [2.932803688580805, 48.39621565495458], [2.936285889111723, 48.387751712306354], [2.899812965958959, 48.36810454932485], [2.901297693617484, 48.36118721235901]]]}";1840;454;24.67;1386;75.33;54;2.93;3.9;1332;72.39;96.1;LDVG;M;LEDOUX;Emmanuel;NOUVEL ELAN POUR LA GRANDE-PAROISSE;18;0;2;747;40.6;56.08;LDVG;M;ROUVIERE;Philippe;LA GRANDE PAROISSE POUR TOUS;1;0;0;107;5.82;8.03;LUMP;M;LIORET;Dominique;S'UNIR POUR AGIR;4;0;1;478;25.98;35.89;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;91;LI2;ESSONNE;216;Epinay-sur-Orge;91216;48.672618112, 2.31834586071;"{""type"": ""Polygon"", ""coordinates"": [[[2.309444824262695, 48.657052920054404], [2.30007159073682, 48.66959134757039], [2.305157018848814, 48.67831925093628], [2.319514014465477, 48.68146032810097], [2.326403819458225, 48.68650960209649], [2.335290940887073, 48.677762459342595], [2.338125432437762, 48.66737105034268], [2.325093494433438, 48.66909698440028], [2.318728500486487, 48.665642670298666], [2.309444824262695, 48.657052920054404]]]}";7108;2757;38.79;4351;61.21;88;1.24;2.02;4263;59.97;97.98;LUG;M;GALLET;Vincent;IMAGINE EPINAY;5;0;1;1263;17.77;29.63;LDVD;F;LE GALLOUDEC;Laurence;UN NOUVEL ELAN POUR EPINAY-SUR-ORGE;2;0;0;544;7.65;12.76;LDVD;M;MALHERBE;Guy;UNION MUNICIPALE;25;0;3;2034;28.62;47.71;LFN;M;BEELDENS-DA SILVA;Franck;EPINAY BLEU MARINE;1;0;0;422;5.94;9.9;;;;;;;;;;;
2014-03-31T09:34:00+00:00;95;LI2;VAL D'OISE;229;Ezanville;95229;49.038600379, 2.36269120289;"{""type"": ""Polygon"", ""coordinates"": [[[2.363865819303775, 49.02184933381385], [2.35464595769217, 49.026610908875696], [2.340479931674323, 49.03843941450032], [2.351719170161092, 49.04198949432898], [2.351985943105786, 49.04472448656872], [2.369840801398962, 49.05452172112176], [2.382904573946702, 49.042018886489416], [2.374985603554153, 49.0374280080276], [2.363865819303775, 49.02184933381385]]]}";6304;2730;43.31;3574;56.69;70;1.11;1.96;3504;55.58;98.04;LSOC;M;DEMARET;Philippe;UNE EQUIPE UNIE POUR UNE NOUVELLE ENERGIE . EZANVILLE 2014;5;0;1;1150;18.24;32.82;LUMP;M;BOURGEOIS;Alain;BIEN VIVRE A EZANVILLE;22;0;5;1705;27.05;48.66;LDVD;M;BATTAGLIA;Eric;EZANVILLE NOTRE VILLE;2;0;0;649;10.3;18.52;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;77;LI2;SEINE ET MARNE;238;Jouarre;77238;48.9025410128, 3.11280532504;"{""type"": ""Polygon"", ""coordinates"": [[[3.109698286512401, 48.8628873233093], [3.080716503456304, 48.860743024572855], [3.075518016851241, 48.86636714082762], [3.056432159129018, 48.86463299245985], [3.041865873569866, 48.87111401972803], [3.054004785613473, 48.876756806687084], [3.052757132377566, 48.883358239895415], [3.06167861180859, 48.88642058306283], [3.068998915904412, 48.89476203261879], [3.072657311946746, 48.89704406356446], [3.081259611819713, 48.89435865306652], [3.083678349849243, 48.89727068516305], [3.091844391789055, 48.925915651474675], [3.093901568546826, 48.93152545439367], [3.117080346580309, 48.933141704502425], [3.117060090298565, 48.93627114130243], [3.135774188770454, 48.936386291333115], [3.15115135252684, 48.94366982803666], [3.158305079999765, 48.93926324738632], [3.167052890502323, 48.94708385745257], [3.170297049890481, 48.94967811807252], [3.183537431433973, 48.94487457627511], [3.189220870363456, 48.94227589426387], [3.16103849850882, 48.92269520486745], [3.155291514092467, 48.912900720109384], [3.141483999105557, 48.90781891405097], [3.133365601272605, 48.8913622810317], [3.140130511039683, 48.8864713784662], [3.121564421294399, 48.877822404099255], [3.120827173494753, 48.871519006482], [3.124598709925095, 48.86953665644734], [3.110624667071595, 48.86907375212932], [3.109698286512401, 48.8628873233093]]]}";2563;865;33.75;1698;66.25;47;1.83;2.77;1651;64.42;97.23;LDVD;M;FERON;Sylvain;ENSEMBLE, ECRIVONS JOUARRE ET SES HAMEAUX;1;0;0;189;7.37;11.45;LDVD;M;GOULLIEUX;Pierre;JOUARRE ET SES HAMEAUX POUR VOUS ET AVEC VOUS;5;0;1;664;25.91;40.22;LDVD;M;VALLEE;Fabien;JOUARRE AVENIR;21;0;5;798;31.14;48.33;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;77;LI2;SEINE ET MARNE;264;Lumigny-Nesles-Ormeaux;77264;48.719582466, 2.95371291045;"{""type"": ""Polygon"", ""coordinates"": [[[2.946693939589045, 48.686933886838354], [2.931462754215241, 48.68908479516647], [2.91462321705322, 48.70199000509386], [2.917663278263519, 48.70438465857326], [2.905316200771002, 48.70886370280857], [2.922851028224453, 48.72503911653203], [2.912373017825022, 48.73112997271718], [2.912750464130377, 48.74121271291546], [2.927070380345019, 48.75063913326958], [2.94110318834871, 48.75385775191176], [2.937196712095407, 48.75609527238883], [2.936771371335023, 48.75911703185715], [2.941068857972915, 48.76017152575769], [2.950345521453051, 48.761273007664535], [2.953914920711718, 48.755428343124244], [2.967779966211775, 48.74869635218447], [2.969367618060623, 48.73169785839474], [2.999197877033133, 48.728014159061416], [3.003398737182201, 48.7266469900686], [3.009581824037699, 48.712390700123976], [2.977488975728916, 48.68996583803281], [2.968497039501726, 48.68730142098655], [2.955954725162537, 48.691596831035085], [2.946364540741624, 48.69021674325029], [2.946693939589045, 48.686933886838354]]]}";1091;325;29.79;766;70.21;19;1.74;2.48;747;68.47;97.52;LDVG;F;JEAN;Annie;CLAIREMENT LNO;13;0;3;277;25.39;37.08;LDVG;M;SEINGIER;Pascal;LES NOUVEAUX OBJECTIFS POUR LNO;3;0;1;243;22.27;32.53;LDVD;F;DEVARREWAERE;Dominique;ENSEMBLE CONSTRUISONS NOTRE AVENIR;3;0;0;227;20.81;30.39;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;95;LI2;VAL D'OISE;280;Goussainville;95280;49.024343017, 2.46619848866;"{""type"": ""Polygon"", ""coordinates"": [[[2.491136453471116, 49.010047153194925], [2.466871461649206, 49.00888975184724], [2.44323824416714, 49.01264908014776], [2.438197829654763, 49.02872140022423], [2.442602040810536, 49.03499134411677], [2.459728353710324, 49.04249691894285], [2.464444758139822, 49.04406463995934], [2.474330557914061, 49.041725470342286], [2.485561210442057, 49.027800666570386], [2.498573492607255, 49.02411504684313], [2.491136453471116, 49.010047153194925]]]}";16227;6957;42.87;9270;57.13;289;1.78;3.12;8981;55.35;96.88;LUG;M;BROUSSY;Luc;RASSEMBLEMENT DE LA GAUCHE;0;0;0;11;0.07;0.12;LDVG;M;LOUIS;Alain;ENSEMBLE, CONTINUONS POUR GOUSSAINVILLE;30;0;7;4371;26.94;48.67;LUMP;F;HERMANVILLE;Elisabeth;ENSEMBLE POUR REUSSIR;8;0;2;3855;23.76;42.92;LFN;M;CREDEVILLE;Christophe;GOUSSAINVILLE BLEU MARINE;1;0;0;744;4.58;8.28;;;;;;;;;;;
2014-03-31T09:34:00+00:00;77;LI2;SEINE ET MARNE;294;Mitry-Mory;77294;48.9779450158, 2.61244465751;"{""type"": ""Polygon"", ""coordinates"": [[[2.591905302944355, 48.94934729572264], [2.566334994483756, 48.97525476676317], [2.565841797186508, 48.978697052454855], [2.575839804974491, 48.98060322378864], [2.579969183087788, 48.98692134380473], [2.575843102727704, 49.00028722506931], [2.614187540218616, 49.008239738612865], [2.624106168582786, 49.0070303067271], [2.635065232081531, 48.99968162514391], [2.649496941633353, 48.98147050361657], [2.660825327166078, 48.97475885201799], [2.650281677509938, 48.96433340148263], [2.653194165163208, 48.955619189511786], [2.643350853897473, 48.95335118355406], [2.617720881831559, 48.953452054673456], [2.61525464819956, 48.956438670319116], [2.591905302944355, 48.94934729572264]]]}";11380;4300;37.79;7080;62.21;173;1.52;2.44;6907;60.69;97.56;LUG;F;DUPONT;Corinne;ENSEMBLE POUR MITRY-MORY;25;0;4;3648;32.06;52.82;LUD;M;PRUGNEAU;Laurent;NOUVEL R MITRY MORY 2014;8;0;1;3259;28.64;47.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;77;LI2;SEINE ET MARNE;315;Montry;77315;48.8859315574, 2.82319777839;"{""type"": ""Polygon"", ""coordinates"": [[[2.803626486075425, 48.87701261332019], [2.812176309283777, 48.88803379357739], [2.824450943375254, 48.89575937098465], [2.840347290345769, 48.88910885978855], [2.841575580758863, 48.88880473040634], [2.828654135152851, 48.87847195476637], [2.818912662614895, 48.880301190589286], [2.803626486075425, 48.87701261332019]]]}";2372;944;39.8;1428;60.2;42;1.77;2.94;1386;58.43;97.06;LDVG;M;CAMUS;Michel;TOUJOURS MONTRY CITOYENS;17;0;2;639;26.94;46.1;LDVG;F;GIRARD;Micheline;ENGAGEMENT CITOYEN;1;0;0;149;6.28;10.75;LDVD;M;DUMAS;Thierry;J'AIME MONTRY;5;0;1;598;25.21;43.15;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;91;LI2;ESSONNE;315;Itteville;91315;48.5145241389, 2.34431579636;"{""type"": ""Polygon"", ""coordinates"": [[[2.352288421020651, 48.48979376405596], [2.350338674804365, 48.496422363877606], [2.341659327363695, 48.49989211602809], [2.334532852545431, 48.49610997432352], [2.321981896203023, 48.50160769093288], [2.307086472728099, 48.49990243090049], [2.324144816482853, 48.518658767291136], [2.338447633260605, 48.52164497343807], [2.341497217748613, 48.537620843033444], [2.357098994485879, 48.536815626497386], [2.359995956278527, 48.53475318937482], [2.372243073153281, 48.53686056354045], [2.362615567330006, 48.524286922840155], [2.3663735195463, 48.51029111625142], [2.352288421020651, 48.48979376405596]]]}";4615;1667;36.12;2948;63.88;328;7.11;11.13;2620;56.77;88.87;LUG;F;BLOND;Elisabeth;AGIR POUR ITTEVILLE, TOUS ENSEMBLE;7;0;1;1228;26.61;46.87;LDVD;M;SPADA;Alexandre;CONTINUONS ITTEVILLE;22;0;4;1392;30.16;53.13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;77;LI2;SEINE ET MARNE;358;Penchard;77358;48.9907877063, 2.85773717283;"{""type"": ""Polygon"", ""coordinates"": [[[2.860392210210019, 48.976335123865475], [2.8372621920063, 48.994802846965456], [2.856610439353208, 49.00527626864332], [2.85749154488146, 49.002957382591994], [2.858724555694158, 48.99684425752775], [2.86787825687298, 48.997744898091035], [2.877623428132317, 48.99135287384507], [2.876114122006893, 48.988240052870765], [2.866828316713816, 48.98617090560107], [2.868798217194024, 48.97978863165002], [2.860392210210019, 48.976335123865475]]]}";711;216;30.38;495;69.62;8;1.13;1.62;487;68.5;98.38;LDVG;M;MUNDEN;Pierre;DEMAIN A PENCHARD;1;0;0;66;9.28;13.55;LDVD;F;DUMAINE;Anna;ENSEMBLE POUR PENCHARD;11;0;2;217;30.52;44.56;LDVD;M;PENNACCHIONI;Dominique;MIEUX VIVRE A PENCHARD;1;0;0;59;8.3;12.11;LDVD;M;ROUQUETTE;Marc;PENCHARD 2014;2;0;0;145;20.39;29.77;;;;;;;;;;;
2014-03-31T09:34:00+00:00;77;LI2;SEINE ET MARNE;394;Rubelles;77394;48.5646424027, 2.68024008996;"{""type"": ""Polygon"", ""coordinates"": [[[2.679756665528549, 48.5514090442155], [2.666998927233823, 48.55259741382487], [2.667000891271272, 48.55868743899809], [2.673709944155894, 48.56722480891097], [2.67468871835467, 48.57985712060681], [2.682529260867708, 48.579095694170356], [2.695995572663515, 48.56898398922309], [2.689667380075657, 48.564137063728765], [2.687378729640375, 48.554748701766485], [2.679756665528549, 48.5514090442155]]]}";1402;382;27.25;1020;72.75;29;2.07;2.84;991;70.68;97.16;LDVG;F;LEFEBVRE;Françoise;RUBELLES AVEC VOUS, RUBELLES AVANT TOUT;15;0;2;574;40.94;57.92;LDVD;M;BOSCH;Laurent;RUBELLES ENSEMBLE;4;0;0;417;29.74;42.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;95;LI2;VAL D'OISE;394;Méry-sur-Oise;95394;49.0548422566, 2.17397254184;"{""type"": ""Polygon"", ""coordinates"": [[[2.168297572502585, 49.03161543184246], [2.155762770860706, 49.03631183335631], [2.158661479406162, 49.04226702251259], [2.151603867303811, 49.04726197617182], [2.152078555521407, 49.05756126735889], [2.145384235224039, 49.066919478601385], [2.166060898613767, 49.06443909738164], [2.188902436293082, 49.072148647865085], [2.2026844907201, 49.065020387121024], [2.204058875324446, 49.06106405611318], [2.194173213272379, 49.050018919788556], [2.175299953419496, 49.04535881514158], [2.17388648384732, 49.03876684832007], [2.168297572502585, 49.03161543184246]]]}";6322;2487;39.34;3835;60.66;149;2.36;3.89;3686;58.3;96.11;LDVG;M;TEMBO;Norbert-Olivier;JOUR APRÈS JOUR MERY AVEC VOUS;5;0;1;1262;19.96;34.24;LUC;M;CARLIER;Christophe;DES NOUVELLES AMBITIONS POUR MERY;1;0;0;326;5.16;8.84;LUMP;M;EON;Pierre-Edouard;ENSEMBLE, REUSSIR MERY !;23;0;7;2098;33.19;56.92;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;95;LI2;VAL D'OISE;428;Montmorency;95428;48.9918643363, 2.32119797848;"{""type"": ""Polygon"", ""coordinates"": [[[2.335157008338214, 48.980967547295336], [2.3210309895484, 48.98093338987995], [2.315644385474291, 48.97188324758944], [2.310849159356492, 48.97193672433095], [2.307017294997444, 48.97759795552954], [2.315263227620925, 49.00081884764008], [2.310627837866102, 49.00201526952086], [2.312877571653349, 49.014824195619966], [2.321859054792016, 49.01065790801281], [2.32230419820327, 49.010066932830874], [2.321031502952932, 49.0070383351326], [2.331567228684923, 49.000892780776326], [2.337479605121333, 48.99275150915264], [2.335157008338214, 48.980967547295336]]]}";13460;5193;38.58;8267;61.42;187;1.39;2.26;8080;60.03;97.74;LUG;M;DETTON;François;L'AVENIR ENSEMBLE - Majorité Municipale;8;0;2;3882;28.84;48.04;LUD;F;BERTHY;Michèle;VIVONS MONTMORENCY;27;0;6;4198;31.19;51.96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;91;LI2;ESSONNE;458;Nozay;91458;48.6606560132, 2.23814387316;"{""type"": ""Polygon"", ""coordinates"": [[[2.248510890675266, 48.645602177991684], [2.238271067061231, 48.6449884462239], [2.226566634862893, 48.651641506652176], [2.221783840675734, 48.66103735068983], [2.208440230988943, 48.66614869176663], [2.214580463685917, 48.671433464466574], [2.228700675400385, 48.66896205077116], [2.235384373825148, 48.67346666805832], [2.245486451736617, 48.67365695883158], [2.264980876618781, 48.670432580241474], [2.250865228589127, 48.66604506239389], [2.257880670657986, 48.65014952436092], [2.248510890675266, 48.645602177991684]]]}";3232;920;28.47;2312;71.53;32;0.99;1.38;2280;70.54;98.62;LDVG;M;BERNARD;Raphaël;PASSIONNEMENT NOZAY;5;0;1;827;25.59;36.27;LDVG;M;RAYMOND;Paul;NOZAY NOTRE VILLAGE;21;0;2;1148;35.52;50.35;LDVD;M;HOHBAUER;Eric;AGIR ENSEMBLE POUR NOZAY;1;0;0;305;9.44;13.38;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;91;LI2;ESSONNE;514;Quincy-sous-Sénart;91514;48.6703327314, 2.52837404941;"{""type"": ""Polygon"", ""coordinates"": [[[2.533615926617083, 48.65734038343629], [2.51815073639635, 48.66037311725063], [2.504247097460525, 48.67181155368668], [2.518174560650177, 48.675475573290946], [2.521284434975298, 48.68145163396328], [2.52963918729821, 48.678327723073444], [2.543107275178428, 48.686772170217935], [2.541233860568675, 48.68043269567252], [2.547570591355319, 48.67177695195624], [2.533615926617083, 48.65734038343629]]]}";5191;2133;41.09;3058;58.91;100;1.93;3.27;2958;56.98;96.73;LSOC;M;BRUGUERA;Dominique;LE BON SENS POUR QUINCY;4;0;1;840;16.18;28.4;LDIV;F;COUVREUX;Danielle;QUINCY DEMAIN - L'AVENIR ENSEMBLE;3;0;0;765;14.74;25.86;LUD;F;GARNIER;Christine;BIEN VIVRE A QUINCY;22;0;4;1353;26.06;45.74;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;77;LI2;SEINE ET MARNE;528;Voisenon;77528;48.5701795365, 2.66375881473;"{""type"": ""Polygon"", ""coordinates"": [[[2.667000891271272, 48.55868743899809], [2.653261333791765, 48.56048328035304], [2.655556566386536, 48.58035200338401], [2.67468871835467, 48.57985712060681], [2.673709944155894, 48.56722480891097], [2.667000891271272, 48.55868743899809]]]}";911;250;27.44;661;72.56;12;1.32;1.82;649;71.24;98.18;LUDI;M;AGUIN;Julien;AGIR A VOISENON;1;0;0;155;17.01;23.88;LDVD;M;LELOUP;Jacques;ENSEMBLE POUR VOISENON;3;0;0;245;26.89;37.75;LDVD;M;SAVINO;Marc;BIEN VIVRE A VOISENON;11;0;2;249;27.33;38.37;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;77;LI2;SEINE ET MARNE;531;Voulx;77531;48.2852061062, 2.96998252338;"{""type"": ""Polygon"", ""coordinates"": [[[2.990107136247452, 48.273334620608644], [2.958995884321811, 48.26113632724637], [2.946507825850627, 48.27128951311326], [2.946103188997512, 48.28477646493334], [2.953995519063628, 48.2933722662021], [2.968150951067314, 48.29646300055801], [2.971148807493823, 48.31300970653486], [2.98822433561337, 48.315216947029505], [2.982116872173143, 48.306578863938945], [2.991087389454537, 48.294874427707605], [2.986762441802369, 48.28188184518729], [2.992303611442275, 48.2763579239255], [2.990107136247452, 48.273334620608644]]]}";1287;377;29.29;910;70.71;33;2.56;3.63;877;68.14;96.37;LDVD;M;BOISSIERES;Thierry;VOULX C'EST VOUS!;4;0;1;413;32.09;47.09;LDVD;M;BOLZE;Nicolas;AGIR POUR L'AVENIR DE VOULX;15;0;2;464;36.05;52.91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
